localidade,serie,nome,id,populacao,latitude,longitude
"{'id': '1717909', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ponte Alta do Tocantins - TO'}",{'2021': '8192'},Ponte Alta do Tocantins - TO,1717909,8192,-10.749506933892768,-47.324559129857356
"{'id': '1718006', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Porto Alegre do Tocantins - TO'}",{'2021': '3200'},Porto Alegre do Tocantins - TO,1718006,3200,-11.510838510876818,-47.04672643323287
"{'id': '1718204', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Porto Nacional - TO'}",{'2021': '53618'},Porto Nacional - TO,1718204,53618,-10.543700535209469,-48.496493460765684
"{'id': '1718303', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Praia Norte - TO'}",{'2021': '8563'},Praia Norte - TO,1718303,8563,-5.474839098977303,-47.781932272418516
"{'id': '1718402', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Presidente Kennedy - TO'}",{'2021': '3668'},Presidente Kennedy - TO,1718402,3668,-8.461880447382594,-48.461591269262726
"{'id': '1718451', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pugmil - TO'}",{'2021': '2746'},Pugmil - TO,1718451,2746,-10.42251526516698,-48.88235878554877
"{'id': '1718501', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Recursolândia - TO'}",{'2021': '4389'},Recursolândia - TO,1718501,4389,-8.69736104205583,-47.11310968409946
"{'id': '1718550', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Riachinho - TO'}",{'2021': '4723'},Riachinho - TO,1718550,4723,-6.459935195502463,-48.13620853436147
"{'id': '1718659', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio da Conceição - TO'}",{'2021': '2211'},Rio da Conceição - TO,1718659,2211,-11.336993357483282,-46.73765722062885
"{'id': '1718709', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio dos Bois - TO'}",{'2021': '2879'},Rio dos Bois - TO,1718709,2879,-9.235896132202507,-48.45251003703732
"{'id': '1718758', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rio Sono - TO'}",{'2021': '6498'},Rio Sono - TO,1718758,6498,-9.647383681035484,-47.49599499567867
"{'id': '1718808', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Sampaio - TO'}",{'2021': '4876'},Sampaio - TO,1718808,4876,-5.329649308798053,-47.918819504067905
"{'id': '1718840', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Sandolândia - TO'}",{'2021': '3371'},Sandolândia - TO,1718840,3371,-12.400983532718485,-49.87614541640952
"{'id': '1718865', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santa Fé do Araguaia - TO'}",{'2021': '7678'},Santa Fé do Araguaia - TO,1718865,7678,-7.093112724650833,-48.974977725490504
"{'id': '1718881', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santa Maria do Tocantins - TO'}",{'2021': '3537'},Santa Maria do Tocantins - TO,1718881,3537,-8.824680287973923,-47.84830069871815
"{'id': '1718899', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santa Rita do Tocantins - TO'}",{'2021': '2407'},Santa Rita do Tocantins - TO,1718899,2407,-10.969970180514727,-49.295030907855306
"{'id': '1718907', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santa Rosa do Tocantins - TO'}",{'2021': '4864'},Santa Rosa do Tocantins - TO,1718907,4864,-11.397312550712101,-48.10836904629244
"{'id': '1719004', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santa Tereza do Tocantins - TO'}",{'2021': '2928'},Santa Tereza do Tocantins - TO,1719004,2928,-10.298955791665765,-47.74153663882989
"{'id': '1720002', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Santa Terezinha do Tocantins - TO'}",{'2021': '2530'},Santa Terezinha do Tocantins - TO,1720002,2530,-6.472653829215176,-47.75110292505169
"{'id': '1720101', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Bento do Tocantins - TO'}",{'2021': '5457'},São Bento do Tocantins - TO,1720101,5457,-5.9760050010569135,-47.93986189392499
"{'id': '1720150', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Félix do Tocantins - TO'}",{'2021': '1610'},São Félix do Tocantins - TO,1720150,1610,-10.068601290161705,-46.677914060307316
"{'id': '1720200', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Miguel do Tocantins - TO'}",{'2021': '12445'},São Miguel do Tocantins - TO,1720200,12445,-5.54342830880174,-47.59777123301522
"{'id': '1720259', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Salvador do Tocantins - TO'}",{'2021': '3106'},São Salvador do Tocantins - TO,1720259,3106,-12.577570335618281,-48.364152654063005
"{'id': '1720309', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Sebastião do Tocantins - TO'}",{'2021': '4898'},São Sebastião do Tocantins - TO,1720309,4898,-5.241004387203314,-48.331742720168336
"{'id': '1720499', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Valério - TO'}",{'2021': '3848'},São Valério - TO,1720499,3848,-11.804044300928078,-48.16966341311738
"{'id': '1720655', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Silvanópolis - TO'}",{'2021': '5452'},Silvanópolis - TO,1720655,5452,-11.130753168029495,-48.00498927649871
"{'id': '1720804', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Sítio Novo do Tocantins - TO'}",{'2021': '8965'},Sítio Novo do Tocantins - TO,1720804,8965,-5.63511637485118,-47.684094316356536
"{'id': '1720853', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Sucupira - TO'}",{'2021': '2007'},Sucupira - TO,1720853,2007,-12.113281297020047,-48.834343127365315
"{'id': '1720903', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Taguatinga - TO'}",{'2021': '16966'},Taguatinga - TO,1720903,16966,-12.387321727910928,-46.565684523410454
"{'id': '1720937', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Taipas do Tocantins - TO'}",{'2021': '2183'},Taipas do Tocantins - TO,1720937,2183,-12.139725046510176,-46.993723658503036
"{'id': '1720978', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Talismã - TO'}",{'2021': '2831'},Talismã - TO,1720978,2831,-12.682171151003816,-49.04845320254879
"{'id': '1721000', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palmas - TO'}",{'2021': '313349'},Palmas - TO,1721000,313349,-10.220182874151416,-48.15209201507636
"{'id': '1721109', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Tocantínia - TO'}",{'2021': '7688'},Tocantínia - TO,1721109,7688,-9.603364360795942,-48.14091536841144
"{'id': '1721208', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Tocantinópolis - TO'}",{'2021': '22820'},Tocantinópolis - TO,1721208,22820,-6.256849812182863,-47.538071737457685
"{'id': '1721257', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Tupirama - TO'}",{'2021': '1952'},Tupirama - TO,1721257,1952,-8.938579127185875,-48.259595449051496
"{'id': '1721307', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Tupiratins - TO'}",{'2021': '2785'},Tupiratins - TO,1721307,2785,-8.356587102132384,-48.21068209745448
"{'id': '1722081', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Wanderlândia - TO'}",{'2021': '11783'},Wanderlândia - TO,1722081,11783,-6.910060105446324,-48.00198171323896
"{'id': '1722107', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Xambioá - TO'}",{'2021': '11500'},Xambioá - TO,1722107,11500,-6.54543660430406,-48.45103512240715
"{'id': '2100055', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Açailândia - MA'}",{'2021': '113783'},Açailândia - MA,2100055,113783,-4.785820890415968,-47.33242907117985
"{'id': '2100105', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Afonso Cunha - MA'}",{'2021': '6631'},Afonso Cunha - MA,2100105,6631,-4.214790107079181,-43.297430229703835
"{'id': '2100154', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Água Doce do Maranhão - MA'}",{'2021': '12731'},Água Doce do Maranhão - MA,2100154,12731,-2.94642422866268,-42.166194872028534
"{'id': '2100204', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Alcântara - MA'}",{'2021': '22126'},Alcântara - MA,2100204,22126,-2.3792983812134896,-44.53986834491285
"{'id': '2100303', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Aldeias Altas - MA'}",{'2021': '26979'},Aldeias Altas - MA,2100303,26979,-4.502745644936416,-43.38346414139303
"{'id': '2100402', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Altamira do Maranhão - MA'}",{'2021': '8250'},Altamira do Maranhão - MA,2100402,8250,-4.167027464311263,-45.502813113872996
"{'id': '2100436', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Alto Alegre do Maranhão - MA'}",{'2021': '28066'},Alto Alegre do Maranhão - MA,2100436,28066,-4.2106282704267315,-44.39583874722989
"{'id': '2100477', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Alto Alegre do Pindaré - MA'}",{'2021': '31967'},Alto Alegre do Pindaré - MA,2100477,31967,-3.8702637576610646,-46.001686005942275
"{'id': '2100501', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Alto Parnaíba - MA'}",{'2021': '11233'},Alto Parnaíba - MA,2100501,11233,-9.508467070423112,-46.21330095588564
"{'id': '2100550', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Amapá do Maranhão - MA'}",{'2021': '7047'},Amapá do Maranhão - MA,2100550,7047,-1.6730748385736858,-45.948044373181794
"{'id': '2100600', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Amarante do Maranhão - MA'}",{'2021': '42017'},Amarante do Maranhão - MA,2100600,42017,-5.278402484403335,-46.582004574258264
"{'id': '2100709', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Anajatuba - MA'}",{'2021': '27170'},Anajatuba - MA,2100709,27170,-3.255633531069549,-44.59922895315907
"{'id': '2100808', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Anapurus - MA'}",{'2021': '16054'},Anapurus - MA,2100808,16054,-3.5438865129200168,-43.107750359413615
"{'id': '2100832', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Apicum-Açu - MA'}",{'2021': '17582'},Apicum-Açu - MA,2100832,17582,-1.5353379468429615,-45.087375343162236
"{'id': '2100873', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Araguanã - MA'}",{'2021': '15675'},Araguanã - MA,2100873,15675,-3.079095824812104,-45.78733368103661
"{'id': '2100907', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Araioses - MA'}",{'2021': '47095'},Araioses - MA,2100907,47095,-2.9722522066761794,-42.01698100820636
"{'id': '2100956', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Arame - MA'}",{'2021': '32825'},Arame - MA,2100956,32825,-5.027710207070141,-45.945967857598895
"{'id': '2101004', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Arari - MA'}",{'2021': '30014'},Arari - MA,2101004,30014,-3.5333806515867585,-44.72737404976154
"{'id': '2101103', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Axixá - MA'}",{'2021': '12234'},Axixá - MA,2101103,12234,-2.8438731766771146,-44.09864936622786
"{'id': '2101202', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bacabal - MA'}",{'2021': '105094'},Bacabal - MA,2101202,105094,-4.171104529992904,-44.76188059603843
"{'id': '2101251', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bacabeira - MA'}",{'2021': '17446'},Bacabeira - MA,2101251,17446,-2.9363463905481577,-44.35796914407979
"{'id': '2101301', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bacuri - MA'}",{'2021': '18726'},Bacuri - MA,2101301,18726,-1.6832778047648034,-45.162549619438856
"{'id': '2101350', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bacurituba - MA'}",{'2021': '5696'},Bacurituba - MA,2101350,5696,-2.6996004459343883,-44.6951675965047
"{'id': '2101400', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Balsas - MA'}",{'2021': '96951'},Balsas - MA,2101400,96951,-8.237647993739314,-46.34275815537783
"{'id': '2101509', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Barão de Grajaú - MA'}",{'2021': '19026'},Barão de Grajaú - MA,2101509,19026,-6.592878943316633,-43.18805147494408
"{'id': '2101608', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Barra do Corda - MA'}",{'2021': '88895'},Barra do Corda - MA,2101608,88895,-5.504129810014676,-45.18308476594356
"{'id': '2101707', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Barreirinhas - MA'}",{'2021': '63891'},Barreirinhas - MA,2101707,63891,-2.839761202056002,-42.91011090308441
"{'id': '2101731', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Belágua - MA'}",{'2021': '7586'},Belágua - MA,2101731,7586,-3.1013039597471406,-43.46235261596102
"{'id': '2101772', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bela Vista do Maranhão - MA'}",{'2021': '11347'},Bela Vista do Maranhão - MA,2101772,11347,-3.757827821827417,-45.265952911643645
"{'id': '2101806', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Benedito Leite - MA'}",{'2021': '5643'},Benedito Leite - MA,2101806,5643,-7.120543451549595,-44.568301807954455
"{'id': '2101905', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bequimão - MA'}",{'2021': '21317'},Bequimão - MA,2101905,21317,-2.4309372667641274,-44.78566592122583
"{'id': '2101939', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bernardo do Mearim - MA'}",{'2021': '6102'},Bernardo do Mearim - MA,2101939,6102,-4.680138081384016,-44.68783723662339
"{'id': '2101970', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Boa Vista do Gurupi - MA'}",{'2021': '8494'},Boa Vista do Gurupi - MA,2101970,8494,-1.7620719091962673,-46.17891782111694
"{'id': '2102002', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bom Jardim - MA'}",{'2021': '42010'},Bom Jardim - MA,2102002,42010,-3.9004037961956914,-46.418266729046266
"{'id': '2102036', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bom Jesus das Selvas - MA'}",{'2021': '35095'},Bom Jesus das Selvas - MA,2102036,35095,-4.600799780989829,-46.68863505203131
"{'id': '2102077', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bom Lugar - MA'}",{'2021': '16578'},Bom Lugar - MA,2102077,16578,-4.346633514771693,-45.020965195873124
"{'id': '2102101', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Brejo - MA'}",{'2021': '36900'},Brejo - MA,2102101,36900,-3.6870164812548594,-42.82851142490705
"{'id': '2102150', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Brejo de Areia - MA'}",{'2021': '8841'},Brejo de Areia - MA,2102150,8841,-4.3651042720429,-45.650058780755955
"{'id': '2102200', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Buriti - MA'}",{'2021': '28916'},Buriti - MA,2102200,28916,-3.900464609833033,-43.001512333779615
"{'id': '2102309', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Buriti Bravo - MA'}",{'2021': '23993'},Buriti Bravo - MA,2102309,23993,-5.789168014812859,-43.83050779950404
"{'id': '2102325', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Buriticupu - MA'}",{'2021': '73595'},Buriticupu - MA,2102325,73595,-4.493787953972318,-46.342415858385195
"{'id': '2102358', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Buritirana - MA'}",{'2021': '15503'},Buritirana - MA,2102358,15503,-5.518161898886841,-47.061818541437574
"{'id': '2102374', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cachoeira Grande - MA'}",{'2021': '9524'},Cachoeira Grande - MA,2102374,9524,-3.1200876832629048,-43.930933599535116
"{'id': '2102408', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cajapió - MA'}",{'2021': '11255'},Cajapió - MA,2102408,11255,-2.8744429822129978,-44.59876862664492
"{'id': '2102507', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cajari - MA'}",{'2021': '19521'},Cajari - MA,2102507,19521,-3.390636306270944,-45.05272626695404
"{'id': '2102556', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Campestre do Maranhão - MA'}",{'2021': '14530'},Campestre do Maranhão - MA,2102556,14530,-6.176198372168443,-47.26384592103663
"{'id': '2102606', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cândido Mendes - MA'}",{'2021': '20376'},Cândido Mendes - MA,2102606,20376,-1.6171579819034105,-45.67668302775395
"{'id': '2102705', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cantanhede - MA'}",{'2021': '22236'},Cantanhede - MA,2102705,22236,-3.621611604449397,-44.26269031233271
"{'id': '2102754', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Capinzal do Norte - MA'}",{'2021': '10937'},Capinzal do Norte - MA,2102754,10937,-4.68212627675219,-44.30624111733779
"{'id': '2102804', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Carolina - MA'}",{'2021': '24151'},Carolina - MA,2102804,24151,-7.376415260493034,-47.21124708951703
"{'id': '2102903', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Carutapera - MA'}",{'2021': '24095'},Carutapera - MA,2102903,24095,-1.3500791064277862,-46.02940753914176
"{'id': '2103000', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Caxias - MA'}",{'2021': '166159'},Caxias - MA,2103000,166159,-4.866408970389228,-43.29918744479204
"{'id': '2103109', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cedral - MA'}",{'2021': '10711'},Cedral - MA,2103109,10711,-1.977464536376737,-44.593760283222494
"{'id': '2103125', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Central do Maranhão - MA'}",{'2021': '8806'},Central do Maranhão - MA,2103125,8806,-2.2548766604556865,-44.85793307127572
"{'id': '2103158', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Centro do Guilherme - MA'}",{'2021': '13876'},Centro do Guilherme - MA,2103158,13876,-2.428719645117895,-46.117002956533476
"{'id': '2103174', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Centro Novo do Maranhão - MA'}",{'2021': '22056'},Centro Novo do Maranhão - MA,2103174,22056,-3.0707099031719958,-46.533633759997166
"{'id': '2103208', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Chapadinha - MA'}",{'2021': '80705'},Chapadinha - MA,2103208,80705,-3.848756056961637,-43.453841043077894
"{'id': '2103257', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cidelândia - MA'}",{'2021': '14855'},Cidelândia - MA,2103257,14855,-5.057160892442751,-47.829783437792024
"{'id': '2103307', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Codó - MA'}",{'2021': '123368'},Codó - MA,2103307,123368,-4.607251809468004,-43.88600855179919
"{'id': '2103406', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Coelho Neto - MA'}",{'2021': '49804'},Coelho Neto - MA,2103406,49804,-4.248051258463289,-43.11193777993606
"{'id': '2103505', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Colinas - MA'}",{'2021': '41443'},Colinas - MA,2103505,41443,-6.055721011076946,-44.181440625297874
"{'id': '2103554', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Conceição do Lago-Açu - MA'}",{'2021': '16559'},Conceição do Lago-Açu - MA,2103554,16559,-3.797023882610115,-44.838523315126025
"{'id': '2103604', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Coroatá - MA'}",{'2021': '65788'},Coroatá - MA,2103604,65788,-4.102201114328248,-44.145300689147376
"{'id': '2103703', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cururupu - MA'}",{'2021': '32559'},Cururupu - MA,2103703,32559,-1.6728720206679117,-44.82059817730686
"{'id': '2103752', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Davinópolis - MA'}",{'2021': '12923'},Davinópolis - MA,2103752,12923,-5.598712784337644,-47.300452899522234
"{'id': '2103802', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Dom Pedro - MA'}",{'2021': '23393'},Dom Pedro - MA,2103802,23393,-5.02128069334433,-44.39709685133815
"{'id': '2103901', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Duque Bacelar - MA'}",{'2021': '11451'},Duque Bacelar - MA,2103901,11451,-4.099139731932761,-43.009872906446695
"{'id': '2104008', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Esperantinópolis - MA'}",{'2021': '16971'},Esperantinópolis - MA,2104008,16971,-4.899065469873294,-44.89050216847442
"{'id': '2104057', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Estreito - MA'}",{'2021': '43097'},Estreito - MA,2104057,43097,-6.782434606975884,-47.20117355247225
"{'id': '2104073', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Feira Nova do Maranhão - MA'}",{'2021': '8506'},Feira Nova do Maranhão - MA,2104073,8506,-7.018613590388454,-46.62675798157913
"{'id': '2104081', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Fernando Falcão - MA'}",{'2021': '10559'},Fernando Falcão - MA,2104081,10559,-6.173799090498756,-45.30617843204767
"{'id': '2104099', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Formosa da Serra Negra - MA'}",{'2021': '19425'},Formosa da Serra Negra - MA,2104099,19425,-6.514205378607243,-46.186257372948035
